AREA_ACRE,Lam_X,Lam_Y,Yr
24.6889,2820865.422,3155101.906,2012
35.8823,2835602.567,3152231.976,2012
100.755,2844967.892,3151619.505,2012
133.919,2846466.714,3150147.914,2012
132.877,2879410.366,3152394.321,2012
137.898,2882757.49,3151342.295,2012
52.9093,2888215.299,3150803.23,2012
59.6254,2892079.768,3151396.811,2012
67.0468,2894241.715,3151792.569,2012
70.9322,2905347.439,3153770.445,2012
73.3065,2903257.605,3151229.016,2012
126.205,2904912.452,3151267.761,2012
33.4116,2906977.212,3152391.698,2012
84.5292,2907180.389,3154232.228,2012
229.402,2909425.49,3154712.377,2012
96.0852,2910016.115,3151424.772,2012
179.97,2913078.149,3154741.363,2012
30.1197,2916247.001,3155744.703,2012
135.654,2912875.734,3151199.817,2012
129.541,2915506.053,3151177.999,2012
110.513,2914187.145,3151173.861,2012
125.768,2916908.298,3153737.352,2012
32.9205,2918750.031,3153097.529,2012
7.37184,2919174.53,3153748.477,2012
131.168,2918137.315,3151141.26,2012
131.136,2920795.806,3151119.531,2012
113.534,2920714.546,3153606.504,2012
19.3035,2922848.474,3152950.391,2012
99.4721,2923624.247,3153863.091,2012
132.869,2923488.919,3151053.405,2012
75.406,2925179.713,3151986.836,2012
34.9825,2928070.188,3153045.651,2012
62.3918,2928095.611,3151072.332,2012
92.6989,2929978.491,3150691.957,2012
113.362,2929936.875,3152344.089,2012
5.90629,2932287.333,3153320.71,2012
22.3461,2931737.022,3152973.14,2012
43.6817,2931843.116,3151514.246,2012
137.919,2933990.566,3151094.257,2012
59.0473,2934883.416,3153178.114,2012
38.7375,2934667.567,3154711.014,2012
68.9307,2936629.539,3153397.532,2012
148.204,2936522.978,3151107.65,2012
141.172,2939217.497,3151301.263,2012
118.779,2939275.482,3153860.437,2012
109.715,2941732.541,3153666.411,2012
136.812,2941821.528,3151140.046,2012
121.089,2944460.91,3151083.144,2012
76.8506,2944411.482,3152107.724,2012
100.431,2944546.359,3154015.564,2012
107.25,2947010.218,3154360.763,2012
92.6251,2946934.032,3151192.829,2012
131.035,2949686.64,3151116.329,2012
128.61,2952296.34,3151083.456,2012
99.8624,2953844.045,3153926.648,2012
37.994,2955573.844,3153047.803,2012
81.0789,2954509.56,3151053.325,2012
124.206,2956197.037,3151155.779,2012
58.6588,2958400.655,3150972.647,2012
52.2407,2958629.412,3152707.781,2012
38.363,2956861.813,3153059.876,2012
131.595,2960159.351,3153964.961,2012
98.0778,2959861.581,3151349.232,2012
121.563,2962698.908,3153870.374,2012
120.63,2962725.123,3152317.398,2012
67.7645,2962688.189,3150419.17,2012
134.643,2962709.915,3146321.221,2012
118.732,2960110.747,3148558.022,2012
43.1742,2958898.778,3148989.197,2012
138.022,2957489.794,3147582.723,2012
30.771,2956949.482,3149160.5,2012
120.043,2954858.079,3145840.408,2012
117.696,2954960.315,3148487.207,2012
123.142,2952255.459,3148448.702,2012
138.04,2949680.684,3148435.887,2012
40.1889,2952932.112,3146516.822,2012
41.5975,2951589.909,3146482.391,2012
132.201,2949621.46,3145872.981,2012
8.86062,2947952.519,3147146.77,2012
133.055,2947016.374,3148442.44,2012
111.675,2947006.07,3146020.358,2012
124.951,2944463.388,3144581.911,2012
62.0366,2944443.193,3146529.833,2012
127.623,2944430.855,3148461.192,2012
71.5425,2941760.312,3149113.449,2012
145.377,2939433.205,3148376.543,2012
122.966,2941735.637,3147285.578,2012
56.3022,2942225.05,3145280.053,2012
125.022,2936559.064,3148418.754,2012
138.957,2936501.918,3145820.196,2012
132.448,2933884.309,3145030.755,2012
122.921,2933957.324,3148314.876,2012
47.9144,2931907.764,3147594.101,2012
109.44,2931437.329,3145602.089,2012
130.814,2928591.058,3145393.696,2012
142.797,2928663.282,3148399.445,2012
128.126,2925959.108,3148370.101,2012
67.2516,2926586.539,3145802.357,2012
126.181,2923442.987,3145786.274,2012
111.429,2923468.329,3148357.005,2012
136.992,2920762.817,3148447.016,2012
125.198,2920736.254,3145856.841,2012
129.664,2918010.368,3145873.593,2012
35.5522,2918760.915,3149110.096,2012
33.8461,2917434.434,3149116.77,2012
136.278,2915452.448,3148502.345,2012
138.208,2912846.687,3148505.789,2012
137.202,2910193.552,3148553.914,2012
133.845,2907548.088,3145962.955,2012
68.6689,2907571.094,3147874.099,2012
68.559,2904924.92,3149343.645,2012
105.959,2905113.533,3147495.447,2012
112.936,2904740.722,3145798.786,2012
115.397,2902532.509,3146413.73,2012
92.3535,2902609.462,3148767.558,2012
121.9,2900205.762,3148532.257,2012
118.321,2899989.665,3145996.527,2012
125.195,2897600.834,3145967.888,2012
105.937,2898614.156,3148436.842,2012
89.3493,2896050.772,3149994.23,2012
56.1095,2893293.169,3149011.06,2012
112.768,2894837.161,3146030.881,2012
219.01,2891432.443,3145160.734,2012
35.4456,2888960.389,3148793.341,2012
48.4366,2887473.612,3149078.471,2012
39.5858,2885602.539,3147891.555,2012
87.3786,2878674.271,3148236.516,2012
104.688,2876476.171,3148243.107,2012
67.6423,2874331.542,3147946.782,2012
80.9971,2873540.678,3144961.519,2012
41.158,2873172.454,3146137.932,2012
85.6286,2850413.113,3148984.265,2012
55.9565,2845730.133,3146594.753,2012
126.016,2832084.19,3148988.925,2012
111.045,2832140.939,3146331.357,2012
144.315,2829560.119,3146372.082,2012
148.585,2809815.481,3147925.09,2012
88.912,2830651.485,3144371.369,2012
272.372,2831315.685,3140587.699,2012
175.952,2873337.787,3140559.952,2012
67.6514,2873553.32,3143063.968,2012
90.5597,2876750.826,3140248.408,2012
104.195,2894020.056,3143981.332,2012
120.872,2897522.402,3140516.683,2012
98.3963,2897935.814,3143991.468,2012
155.047,2902966.695,3140780.162,2012
88.7414,2902583.983,3143289.55,2012
128.146,2905061.612,3143333.086,2012
126.109,2905107.383,3140607.129,2012
124.899,2907786.798,3141846.597,2012
55.3965,2913050.374,3139918.834,2012
187.411,2914166.27,3142299,2012
135.858,2918215.108,3143247.24,2012
58.8852,2918119.748,3141399.488,2012
125.266,2920751.251,3143185.481,2012
82.4355,2920791.333,3140267.045,2012
106.163,2923435.232,3143288.472,2012
71.0204,2926052.338,3143878.901,2012
131.787,2926016.786,3140627.735,2012
113.29,2933898.012,3140639.257,2012
125.094,2936505.922,3140663.434,2012
93.9206,2936614.763,3143104.921,2012
60.9164,2938408.125,3143249.547,2012
114.38,2939234.52,3140634.508,2012
37.6894,2942426.641,3141286.218,2012
70.2157,2939938.961,3143414.908,2012
126.601,2941774.255,3143238.367,2012
31.9863,2943868.967,3141276.104,2012
136.578,2945721.154,3140634.469,2012
134.996,2946953.789,3143495.262,2012
119.338,2949667.645,3140672.493,2012
78.1507,2949464.297,3143004.786,2012
70.3077,2949895.867,3144166.382,2012
151.26,2952235.659,3144475.804,2012
130.277,2954884.361,3140678.134,2012
122.217,2954811.501,3143303.505,2012
121.777,2962729.191,3143186.029,2012
116.03,2959923.891,3140905.188,2012
80.6486,2963043.662,3138224.41,2012
139.378,2962690.494,3135779.824,2012
8.42968,2961720.618,3136148.675,2012
128.814,2960180.258,3135440.645,2012
126.577,2957526.153,3135433.052,2012
127.671,2954875.144,3138130.214,2012
94.7334,2952041.902,3135241.024,2012
80.6364,2952658.802,3138076.034,2012
71.8954,2950782.993,3137958.432,2012
139.97,2949720.525,3134519.13,2012
136.052,2946512.67,3138123.925,2012
134.059,2947071.279,3135424.935,2012
144.812,2944479.313,3135385.969,2012
38.3837,2942438.696,3138672.344,2012
40.6793,2942426.706,3137183.657,2012
67.1372,2942537.139,3135370.637,2012
134.112,2939220.888,3135430.24,2012
40.3407,2941148.599,3137359.537,2012
119.297,2939177.978,3138036.325,2012
128.036,2936534.13,3136693.638,2012
27.4307,2936015.987,3134787.821,2012
111.526,2934012.983,3135360.155,2012
130.317,2933925.362,3137970.76,2012
99.451,2931442.161,3137756.472,2012
109.887,2931413.969,3135358.216,2012
109.475,2928713.869,3135299.006,2012
113.532,2926017,3135379.034,2012
41.8257,2923360.318,3134861.608,2012
115.789,2920921.705,3135287.01,2012
134.34,2920810.283,3137950.928,2012
131.98,2918319.948,3137934.607,2012
142.803,2918255.654,3135319.105,2012
135.27,2915601.512,3136602.544,2012
128.678,2912997.023,3137867.966,2012
307.74,2909328.528,3136890.764,2012
477.945,2903908.928,3134175.828,2012
122.364,2902758.913,3137907.388,2012
142.127,2900048.035,3134835.641,2012
168.409,2893836.117,3136932.484,2012
117.412,2889347.735,3136350.805,2012
135.576,2887321.767,3139094.663,2012
157.101,2871259.491,3137929.274,2012
42.6106,2873546.215,3138578.611,2012
75.4441,2869730.869,3136463.796,2012
59.4346,2847846.593,3138461.121,2012
63.9275,2847966.195,3137287.724,2012
76.6714,2828942.449,3136444.491,2012
143.684,2826599.142,3135972.423,2012
65.0885,2825304.021,3137877.45,2012
103.169,2823748.923,3137106.699,2012
37.2713,2827218.291,3132693.546,2012
38.0942,2827238.429,3133973.064,2012
307.017,2853585.488,3129267.454,2012
31.7122,2855458.97,3130991.53,2012
301.414,2857499.35,3129434.28,2012
254.81,2859391.713,3132579.855,2012
125.992,2860678.72,3130136.029,2012
139.354,2871069.748,3130034.613,2012
146.9,2878063.991,3132664.902,2012
120.853,2889469.586,3133897.754,2012
135.591,2889472.515,3131317.768,2012
134.894,2889424.844,3128680.944,2012
352.204,2893816.748,3133443.231,2012
176.309,2897637.443,3129817.8,2012
98.7998,2900245.453,3129949.501,2012
164.101,2897429.102,3132858.917,2012
118.901,2900043.731,3132764.632,2012
115.774,2905025.537,3131258.963,2012
198.099,2908226.808,3132406.668,2012
141.694,2908268.448,3129944.535,2012
117.425,2914279.717,3132616.445,2012
116.822,2917354.574,3130155.715,2012
109.792,2920704.761,3132819.994,2012
72.1484,2919642.473,3130399.921,2012
119.957,2923479.065,3132678.916,2012
108.996,2925986.005,3130106.009,2012
127.609,2926088.253,3132728.895,2012
119.245,2928708.13,3132694.372,2012
128.967,2928708.484,3130099.258,2012
111.096,2931457.841,3130108.103,2012
110.839,2931466.113,3132679.708,2012
126.381,2933969.698,3132654.23,2012
139.007,2933970.618,3130170.055,2012
132.917,2936518.252,3131727.493,2012
29.7058,2938559.739,3133390.971,2012
128.62,2939226.056,3130151.025,2012
128.75,2940562.333,3130153.722,2012
76.271,2944699.111,3132348.797,2012
135.473,2944489.642,3130184.402,2012
41.0691,2947644.684,3129680.818,2012
71.0352,2947104.525,3131754.099,2012
84.1107,2949753.001,3132461.269,2012
135.062,2952389.048,3130362.027,2012
36.8239,2950412.158,3129533.146,2012
23.2198,2952951.067,3132107.315,2012
137.197,2954939.751,3131500.526,2012
65.1354,2954869.022,3129494.785,2012
98.3881,2960288.782,3133034.81,2012
117.718,2960159.554,3130195.92,2012
63.7225,2962162.505,3130222.733,2012
29.2786,2960309.431,3124048.34,2012
130.15,2957575.046,3127571.512,2012
26.9001,2956949.039,3124297.669,2012
38.7852,2955652.479,3124298.857,2012
27.92,2954458.281,3124411.138,2012
37.4292,2956229.931,3125612.533,2012
36.1066,2955631.501,3125612.793,2012
36.4786,2954328.868,3125605.816,2012
140.47,2952343.3,3127539.426,2012
31.541,2952917.978,3125637.883,2012
34.4914,2952896.929,3124315.468,2012
34.1062,2951722.307,3124272.307,2012
39.1826,2951703.47,3125590.359,2012
142.122,2949755.947,3124922.217,2012
138.028,2949905.491,3127528.992,2012
111.96,2946959.729,3127436.195,2012
96.3313,2946457.896,3125386.573,2012
132.775,2944544.867,3127467.599,2012
187.416,2942838.7,3125412.388,2012
117.527,2936530.191,3124997.096,2012
101.305,2933911.146,3124809.762,2012
212.739,2934640.613,3127119.839,2012
20.8231,2931841.216,3126965.623,2012
115.122,2931378.85,3125028.141,2012
89.6474,2926040.926,3127279.345,2012
67.9417,2926036.059,3125617.864,2012
132.11,2923575.852,3124869.322,2012
101.113,2923598.796,3127248.425,2012
116.624,2920674.476,3127311.305,2012
123.409,2920813.759,3124823.674,2012
96.7566,2918023.366,3126516.102,2012
133.467,2915646.787,3124834.395,2012
282.085,2894686.957,3126810.572,2012
75.79,2889125.773,3126268.323,2012
116.109,2877690.121,3126067.89,2012
127.036,2872486.699,3126197.227,2012
129.393,2871525.809,3123673.249,2012
119.113,2870109.775,3127340.162,2012
78.7466,2869590.246,3124994.181,2012
138.297,2867262.644,3128752.874,2012
439.326,2862359.603,3126174.37,2012
35.8024,2858621.568,3126670.425,2012
42.0632,2860069.39,3128160.156,2012
108.616,2856557.741,3125433.184,2012
122.162,2854135.312,3124930.572,2012
50.8446,2855632.787,3127487.017,2012
41.4405,2853405.692,3126214.544,2012
49.7883,2846724.598,3126542.545,2012
100.88,2852983.133,3122156.887,2012
129.269,2852750.466,3119686.172,2012
110.542,2862943.488,3122437.609,2012
68.9203,2865214.378,3122445.783,2012
167.012,2867206.915,3123442.088,2012
127.719,2866354.013,3119049.033,2012
73.6747,2869548.968,3119404.711,2012
50.5851,2868840.088,3122374.38,2012
66.1499,2870838.355,3121899.679,2012
65.2518,2877671.884,3122869.383,2012
112.883,2898795.784,3120192.096,2012
119.579,2900025.548,3122208.721,2012
66.3174,2916191.657,3122432.191,2012
115.849,2920762.284,3122179.268,2012
145.427,2923776.316,3122109.833,2012
112.522,2926182.965,3122123.816,2012
89.0291,2931285.535,3119787.645,2012
61.4647,2933999.918,3121636.095,2012
130.342,2933990.091,3119617.314,2012
115.659,2936639.315,3122235.565,2012
61.2594,2939122.849,3123295.222,2012
97.2716,2945044.893,3123489.454,2012
131.452,2944565.375,3119745.116,2012
143.614,2946751.844,3123232.312,2012
107.081,2949844.965,3119267.769,2012
128.952,2952448.902,3118386.169,2012
130.427,2951031.425,3122401.549,2012
40.4953,2953019.198,3122994.438,2012
34.4425,2959599.099,3122962.84,2012
83.6273,2961231.264,3122587.581,2012
77.3384,2959969.23,3114159.972,2012
81.3589,2960364.414,3116070.444,2012
85.3753,2959910.859,3118061.579,2012
137.256,2957643.678,3114546.907,2012
203.846,2950607.155,3114764.408,2012
136.8,2931379.064,3116975.503,2012
230.827,2924737.12,3114559.251,2012
103.137,2920836.612,3117063.462,2012
120.821,2918310.53,3116906.179,2012
129.999,2918389.891,3114316.016,2012
139.754,2905233.697,3115622.881,2012
79.8643,2902756.099,3116579.484,2012
167.401,2894191.164,3114329.004,2012
204.052,2889498.711,3116588.434,2012
68.8359,2862860.166,3118291.046,2012
127.154,2863688.799,3116547.074,2012
310.481,2860862.137,3115673.662,2012
126.211,2853961.574,3114505.507,2012
132.691,2852730.924,3118396.722,2012
70.2134,2852068.193,3115773.293,2012
103.851,2850231.038,3114793.055,2012
22.1326,2850775.903,3113779.848,2012
78.6319,2850346.345,3117610.172,2012
121.034,3057774.555,3443623.43,2012
135.626,3060329.953,3443614.419,2012
125.74,3059303.643,3441036.62,2012
98.9926,3063159.079,3430621.139,2012
85.4543,3108863.691,3433505.299,2012
126.23,3033902.283,3407894.969,2012
122.618,3107070.651,3401518.764,2012
82.2913,3014095.446,2852695.743,2012
138.551,2923409.979,2627718.557,2012
87.2406,2925769.241,2626439.357,2012
69.3461,2925184.938,2629389.517,2012
75.7899,2888904.164,2613052.306,2013
14.9502,2945752.57,2713050.115,2013
31.4189,2800496.16,2580780.707,2013
32.4787,2821108.517,2583158.92,2013
36.7499,2813785.672,2593855.889,2013
34.4045,2833029.107,2601723.256,2013
17.2154,2918404.881,2707315.951,2014
24.9249,2918423.092,2708493.72,2014
15.2042,2930372.803,2675560.318,2013
15.2042,2932160.997,2675608.929,2013
135.156,2920775.082,2621408.782,2013
36.0849,2919956.981,2620683.357,2014
46.2079,2902273.226,2614432.405,2013
54.2039,2902230.126,2613367.008,2013
59.8911,2903363.101,2611275.04,2014
111.415,2937459.824,2696410.045,2012
87.0826,2971858.268,2701615.038,2012
183.016,3235645.39,3396075.508,2014
59.2243,3232354.098,3384568.076,2014
34.9445,3227849.913,3382083.256,2014
52.202,3223430.939,3369170.744,2014
236.711,3225612.203,3381120.584,2014
62.4292,3221448.276,3364936.793,2014
115.813,3262756.041,3359075.37,2014
15.4443,2909508.941,2674654.194,2014
65.6486,2912876.008,2673163.939,2014
30.3389,2933152.268,2667949.831,2014
67.8542,2923999.34,2665852.489,2014
40.6219,2920103.91,2666452.113,2014
55.761,2915392.37,2667989.373,2014
106.912,3259825.93,3381322.823,2012
151.391,3259770.852,3384136.452,2012
237.887,3231008.61,3381778.513,2012
281.757,3221206.099,3371190.388,2012
96.8094,3222661.857,3367799.7,2012
71.0071,3224283.727,3363695.306,2012
63.6734,3228703.898,3358733.546,2012
125.666,3223389.588,3354420.499,2012
122.488,3220861.698,3352097.76,2012
120.096,3274685.03,3348670.226,2012
61.8592,3273657.737,3345146.165,2012
83.6922,3231184.99,3343962.102,2012
18.1525,2938986.461,2695766.181,2012
24.9477,2876562.897,2681661.68,2012
36.3838,2873051.169,2671164.93,2012
12.3489,2873471.438,2672303.248,2012
37.5486,2870281.572,2662000.31,2012
39.0498,2870278.099,2660694.755,2012
37.9891,2862405.262,2662025.245,2014
28.6632,2923886.998,2662514.746,2014
30.7671,2925461.892,2662430.37,2014
77.455,2928758.651,2664344.439,2014
107.345,2932210.331,2658012.582,2014
124.252,2932535.017,2655449.077,2014
11.681,2969328.818,2649782.815,2014
139.589,2939097.683,2651626.681,2014
29.4685,2927931.778,2649473.719,2014
68.5683,2918610.704,2649908.991,2014
367.06,2911050.153,2651683.445,2014
64.7958,2896806.561,2646934.693,2014
64.5082,2897140.308,2645472.953,2014
32.4374,2905522.606,2648041.856,2014
33.3183,2905527.815,2647203.315,2014
28.8158,2912023.474,2647873.02,2014
135.792,2926547.78,2644930.08,2014
126.069,2933779.516,2647590.149,2014
115.479,2946785.419,2645118.795,2014
113.64,2951918.308,2645205.943,2014
122.956,2939084.065,2639835.948,2014
116.147,2936524.69,2639798.448,2014
134.828,2925950.384,2642312.163,2014
47.6582,2897494.725,2643175.027,2014
31.3614,2879293.83,2643276.03,2014
38.1914,2875438.966,2642707.058,2014
14.8949,2858215.67,2643648.075,2014
18.6003,2858223.009,2643116.162,2014
38.7936,2849252.708,2639384.638,2014
41.3627,2856894.171,2634547.999,2014
17.4041,2861942.3,2634356.096,2014
32.5713,2899045.106,2635099.032,2012
27.4797,2899094.622,2633809.657,2012
137.267,2954693.368,2634560.404,2014
119.661,2928621.797,2631910.983,2014
24.9233,2862045.314,2633368.178,2012
51.73,2855401.943,2632202.275,2012
38.1209,2852837.507,2630215.797,2014
40.0427,2851457.299,2630217.967,2014
92.6685,2857615.324,2624073.806,2014
43.826,2847089.205,2626469.631,2014
23.1514,2841284.214,2618206.093,2014
45.8747,2859547.226,2622161.717,2014
69.996,2859927.323,2618199.567,2014
32.3099,2877873.635,2622134.894,2014
22.0037,2887021.197,2622218.247,2014
28.8767,2887056.411,2620919.389,2014
171.854,2914426.971,2618573.145,2014
113.166,2918056.653,2621468.083,2014
121.588,2923419.27,2621398.134,2014
56.1384,2923542.555,2619311.361,2014
115.56,2933825.328,2618793.656,2014
129.733,2936500.218,2621456.583,2014
120.531,2951644.88,2615289.41,2014
90.209,2936909.417,2615019.977,2014
68.4696,2884278.05,2615223.81,2012
30.4071,2857708.254,2615129.5,2014
28.3879,2859045.147,2613066.161,2014
70.4227,2858976.971,2611076.328,2014
48.9237,2884507.709,2613151.504,2014
59.8609,2914251.776,2612676.904,2014
131.28,2916096.622,2612629.417,2014
111.677,2922779.294,2610012.626,2014
107.384,2937107.789,2611316.476,2014
118.561,2963386.091,2612669.117,2014
52.0254,2966685.565,2612835.88,2014
124.537,2942575.679,2604719.583,2014
118.357,2927941.115,2605894.359,2014
98.5776,2925322.877,2604814.017,2014
101.143,2922802.791,2604568.138,2014
119.201,2918776.454,2607333.658,2014
30.0476,2920728.177,2605342.115,2014
56.9354,2916854.82,2607389.042,2014
121.291,2914806.821,2607375.273,2014
28.4326,2910442.183,2606789.633,2012
39.8067,2901736.24,2607996.694,2014
95.9881,2891287.36,2604377.14,2014
46.9792,2882023.569,2608351.288,2014
42.8565,2881756.507,2606726.913,2014
85.8675,2880807.315,2605764.173,2014
60.0186,2862303.086,2605223.227,2014
32.5462,2857625.254,2603868.737,2014
122.897,2848329.103,2607207.749,2014
98.5323,2848155.749,2604543.788,2014
18.0837,2854727.887,2600717.29,2014
28.726,2855121.098,2599681.776,2014
25.0712,2888140.926,2601685.545,2014
26.2727,2901338.594,2601414.752,2014
35.6912,2908635.234,2602795.652,2012
128.293,2921368.057,2602018.911,2014
263.419,2934502.961,2602002.249,2014
143.174,2941139.684,2601864.387,2014
124.492,2964925.236,2596882.685,2014
85.7223,2912327.898,2596773.481,2014
31.2845,2856193.318,2593309.209,2014
23.1242,2842315.59,2594817.546,2014
48.9452,2917727.228,2588466.971,2014
22.8335,2840924.888,2586794.193,2012
47.2983,2849492.71,2581079.442,2014
317.272,2853421.674,2581223.536,2014
100.133,2803907.169,2573322.207,2014
15.0476,2793779.31,2573156.619,2012
109.745,2810248.115,2570924.094,2014
126.391,2823007.625,2571228.177,2014
27.5984,2929362.774,2731993.151,2014
177.767,2937514.254,2731648.959,2014
50.3108,2940235.546,2728733.24,2014
72.2148,2962134.704,2724080.056,2014
109.931,2934325.758,2726977.69,2014
10.7895,2912766.124,2719618.545,2014
36.0285,2960634.533,2722036.578,2014
73.4508,2962237.823,2722149.689,2014
112.721,3018254.649,2723983.584,2014
100.514,3052681.183,2718150.89,2014
208.349,3031333.867,2714529.453,2014
66.9986,2911309.272,2716011.749,2014
14.2226,2911750.331,2714669.101,2014
64.725,2911293.819,2713337.599,2014
13.3707,2907814.41,2713758.174,2012
22.6944,2907032.932,2711601.911,2014
20.4839,2922117.247,2708842.735,2014
42.2851,2967280.832,2708056.372,2014
126.994,2974283.636,2708857.84,2014
120.726,3039540.465,2712726.949,2014
107.416,3042245.918,2710226.021,2014
100.113,2966798.771,2706331.464,2014
43.3148,2956958.801,2703724.049,2014
64.2737,2955634.586,2703247.988,2014
50.429,2936846.157,2706965.218,2012
16.104,2901960.637,2706958.209,2014
35.526,2930128.699,2700782.049,2014
116.129,2930909.384,2699582.957,2014
59.3385,2964309.381,2697581.197,2014
60.4897,2966190.472,2696818.976,2012
58.3254,2967389.277,2699518.522,2014
104.738,2969280.921,2701563.977,2014
122.623,2975427.307,2698262.11,2014
20.4051,2980411.171,2697727.916,2014
114.607,2994997.008,2699938.471,2014
30.8637,2955736.641,2695965.041,2014
134.121,2953752.488,2690019.968,2014
131.905,2953759.179,2687393.564,2014
95.9612,2959090.567,2690026.806,2014
121.451,2964356.838,2687554.739,2014
50.5581,2972084.53,2688494.499,2014
122.78,3048076.278,2684012.118,2014
75.9809,2966787.809,2681916.381,2014
66.2737,2948645.082,2681465.304,2012
46.4692,2954278.866,2680325.689,2014
112.833,2961935.967,2679532.298,2014
66.6839,2966320.271,2679588.124,2014
125.608,3058203.443,2681552.903,2014
110.298,3061373.972,2677701.737,2014
127.896,2982850.072,2675561.137,2014
43.3811,2980661.297,2675767.355,2014
119.842,2982936.416,2671946.965,2014
10.7853,2940837.917,2671165.089,2014
21.8049,2941830.51,2670955.579,2014
63.8705,2956377.767,2668937.895,2014
122.887,2972617.225,2663852.644,2014
121.19,2967401.898,2663711.034,2014
102.701,2953091.006,2662158.701,2014
128.367,3064203.267,2657839.29,2014
368.321,3431975.081,2677603.182,2012
498.29,3337986.197,2672164.959,2014
125.775,3334105.705,2668102.336,2014
137.017,3353115.971,2644724.71,2014
242.269,3411924.025,2647364.142,2014
129.899,3421152.087,2647628.101,2014
138.757,3374614.109,2641143.61,2014
124.61,3396017.348,2635136.576,2014
132.289,3305997.287,2619546.44,2014
125.869,3310747.381,2572313.96,2014
116.624,3313351.547,2572338.266,2014
124.002,3316086.152,2569720.898,2014
97.3353,3302996.22,2550870.226,2014
32.4785,2855041.941,2607806.519,2014
126.022,2453134.23,2599911.544,2014
85.8997,2447025.186,2597436.228,2014
14.7772,2443058.353,2597413.749,2014
124.069,2460270.248,2594172.121,2014
131.344,2465534.52,2593897.92,2012
170.457,2470486.502,2585778.051,2014
59.6551,2462039.367,2586042.885,2014
108.152,2460107.564,2588652.644,2014
30.2151,2454123.982,2588323.451,2014
121.508,2464867.368,2580699.969,2014
119.552,2470274.879,2580483.173,2014
116.446,2467125.062,2569979.07,2014
86.66,2531711.207,2549396.481,2012
107.481,2531306.581,2509330.955,2014
119.965,2531992.14,2506639.165,2012
102.527,2531154.467,2504138.671,2012
29.8686,2484983.46,2474024.184,2014
24.3899,2483616.701,2473913.99,2014
30.4444,2489892.329,2470979.419,2012
30.1142,2490716.982,2469892.18,2012
105.615,2487895.316,2460187.564,2014
30.9331,3056587.07,1524780.643,2012
33.5167,3057913.677,1524761.528,2012
115.31,3057232.902,1522764.638,2012
121.367,3049202.784,1516149.804,2014
11.4554,3054945.526,1516972.426,2014
33.2882,3056033.828,1516706.894,2014
121.345,3061238.019,1510698.823,2014
96.0074,3043984.028,1489883.695,2014
172.273,3039341.512,1490568.04,2012
60.1067,3041160.768,1486570.765,2012
122.656,3086199.408,1478647.02,2012
124.687,3081913.926,1481669.03,2012
253.29,3065427.122,1479298.821,2012
110.905,3038363.603,1482930.894,2012
119.159,3052925.183,1466172.666,2012
44.6674,3059166.751,1464732.349,2012
135.198,3063579.999,1462075.048,2014
329.546,3060363.444,1459794.823,2012
66.9147,3052484.821,2166439.894,2012
12.3768,2703843.524,3435884.361,2012
4.57655,2702678.72,3436359.068,2012
121.656,2913864.152,3109304.986,2014
120.713,2925585.358,3110062.053,2014
35.2292,2925772.641,3107998.365,2014
157.395,2945820.629,3108506.219,2014
76.4641,2958775.469,3110397.584,2012
68.4909,2995086.082,3112150.402,2014
28.2678,2931547.11,3106820.15,2014
21.9878,2932340.316,3106732.972,2014
224.42,2929158.489,3105681.352,2014
117.452,2913890.489,3106280.719,2014
126.035,2913899.62,3102378.188,2014
63.0041,2910045.136,3099041.048,2014
125.636,2919171.907,3100972.055,2014
96.208,2928528.78,3102082.484,2014
153.658,3030417.155,3099866.217,2014
75.4068,2945211.298,3094819.984,2014
57.0048,2927732.557,3096282.633,2014
32.5939,2913308.77,3096243.563,2012
39.6778,2930765.911,3088439.266,2012
111.743,2934992.344,3090311.78,2012
70.2799,2929121.75,3087111.331,2014
82.5697,2935164.161,3080065.063,2014
119.346,3006514.513,3079101.619,2014
125.503,2961359.61,3071875.692,2014
136.159,2931124.269,3071971.184,2012
55.3218,2928949.49,3071361.144,2012
92.8234,2903751.924,3075627.311,2014
63.4047,2932597.285,3063384.213,2014
119.543,2926081.322,3063943.623,2014
115.797,2926705.711,3061279.486,2014
55.0934,2934516.271,3058670.359,2014
121.924,3056889.891,3058184.495,2014
105.735,2974612.115,3050655.21,2012
124.532,2972102.292,3050661.738,2012
124.662,2969477.344,3050688.78,2014
27.2363,2920200.986,3052088.924,2014
57.8293,2919473.661,3051623.447,2014
58.5871,2908874.919,3050034.461,2014
124.238,2906633.53,3050452.941,2014
97.3722,3040972.54,3044706.095,2014
83.9427,3042616.171,3044902.899,2014
153.242,3119927.802,3415688.497,2014
28.9076,2838123.517,3283658.262,2014
21.5306,2835306.945,3250640.85,2014
33.956,2836080.851,3250708.072,2014
37.1993,2850083.904,3250272.147,2014
32.1929,2850472.748,3248836.423,2014
109.462,2843053.036,3239660.749,2014
176.834,2842466.362,2570170.781,2014
134.994,2849235.949,2569041.683,2014
31.7198,2849845.91,2567047.699,2014
56.7406,2858201.514,2563911.881,2014
26.353,2859031.034,2565675.428,2014
20.0999,2857825.123,2565637.88,2014
24.1682,2856740.107,2565587.308,2014
130.318,2849201.704,2565033.459,2014
63.1755,2844663.647,2566191.522,2014
29.0103,2823922.208,2559298.05,2014
97.1587,2825757.219,2560000.213,2014
61.3496,2830501.048,2560399.249,2014
32.7118,2856346.466,2558522.366,2012
